site,year,transectid,stationID,trapid,start lat,start long,end lat,end long,trap lat,trap long,prebait start date,prebait start time,prebait end date,prebait end time,trapinidate,trapinitime,observer,trapcheckdate,trapchecktime,trapped,tag_time,species,tag#,recap,photo,comments
nome,2013,,78,78b,,,,,64.44701,-164.94052,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,79,79a,,,,,64.44691,-164.94064,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,79,79b,,,,,64.44691,-164.94064,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,80,80a,,,,,64.44678,-164.94078,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,80,80b,,,,,64.44678,-164.94078,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,81,81a,,,,,64.44667,-164.9409,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,81,81b,,,,,64.44667,-164.9409,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,82,82a,,,,,64.44662,-164.94124,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,82,82b,,,,,64.44662,-164.94124,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,83,83a,,,,,64.44661,-164.94153,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,83,83b,,,,,64.44661,-164.94153,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,84,84a,,,,,64.44672,-164.94171,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,84,84b,,,,,64.44672,-164.94171,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,85,85a,,,,,64.44685,-164.94174,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,85,85b,,,,,64.44685,-164.94174,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,86,86a,,,,,64.44698,-164.94188,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,86,86b,,,,,64.44698,-164.94188,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,87,87a,,,,,64.44711,-164.94199,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,87,87b,,,,,64.44711,-164.94199,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,88,88a,,,,,64.44725,-164.942,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,88,88b,,,,,64.44725,-164.942,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,89,89a,,,,,64.44732,-164.94168,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,89,89b,,,,,64.44732,-164.94168,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,90,90a,,,,,64.44749,-164.94148,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,90,90b,,,,,64.44749,-164.94148,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,91,91a,,,,,64.44760,-164.94177,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,91,91b,,,,,64.44760,-164.94177,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,92,92a,,,,,64.44767,-164.94211,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,92,92b,,,,,64.44767,-164.94211,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,93,93a,,,,,64.44782,-164.94202,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,93,93b,,,,,64.44782,-164.94202,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,94,94a,,,,,64.44788,-164.94167,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,94,94b,,,,,64.44788,-164.94167,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,95,95a,,,,,64.44785,-164.94128,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,95,95b,,,,,64.44785,-164.94128,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,96,96a,,,,,64.44790,-164.94093,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,96,96b,,,,,64.44790,-164.94093,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,97,97a,,,,,64.44798,-164.94067,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,97,97b,,,,,64.44798,-164.94067,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,98,98a,,,,,64.44803,-164.94032,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,98,98b,,,,,64.44803,-164.94032,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,99,99a,,,,,64.44806,-164.93996,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,99,99b,,,,,64.44806,-164.93996,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,100,100a,,,,,64.44799,-164.93962,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,100,100b,,,,,64.44799,-164.93962,,,,,6-Jul-13,12:00,ebkwon/dborden,6-Jul-13,22:00,0,.,.,.,,,
nome,2013,,1,1a,,,,,64.44370,-164.93303,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,1,1b,,,,,64.44370,-164.93303,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,8:33,tuvo,171,,,
nome,2013,,2,2a,,,,,64.44764,-164.93219,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,2,2b,,,,,64.44764,-164.93219,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,3,3a,,,,,64.44754,-164.93243,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,3,3b,,,,,64.44754,-164.93243,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,4,4a,,,,,64.44746,-164.93286,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,4,4b,,,,,64.44746,-164.93286,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,5,5a,,,,,64.44738,-164.93304,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,5,5b,,,,,64.44738,-164.93304,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,6,6a,,,,,64.44725,-164.93323,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,6,6b,,,,,64.44725,-164.93323,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,7,7a,,,,,64.44712,-164.93303,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,7,7b,,,,,64.44712,-164.93303,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,8,8a,,,,,64.44707,-164.93262,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,8,8b,,,,,64.44707,-164.93262,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,9,9a,,,,,64.44691,-164.93271,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,9,9b,,,,,64.44691,-164.93271,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,8:29,tuvo,120,,,
nome,2013,,10,10a,,,,,64.44684,-164.93298,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,10,10b,,,,,64.44684,-164.93298,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,11,11a,,,,,64.44675,-164.93344,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,11,11b,,,,,64.44675,-164.93344,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,8:27,tuvo,.,,,"untagged, baby dead in the trap"
nome,2013,,12,12a,,,,,64.44662,-164.93358,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,12,12b,,,,,64.44662,-164.93358,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,13,13a,,,,,64.44666,-164.93405,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,8:24,tuvo,174,,,
nome,2013,,13,13b,,,,,64.44666,-164.93405,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,8:22,tuvo,126,,,
nome,2013,,14,14a,,,,,64.44669,-164.93437,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,14,14b,,,,,64.44669,-164.93437,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,15,15a,,,,,64.44686,-164.93457,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,15,15b,,,,,64.44686,-164.93457,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,16,16a,,,,,64.44698,-164.93469,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,16,16b,,,,,64.44698,-164.93469,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,17,17a,,,,,64.44713,-164.93477,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,17,17b,,,,,64.44713,-164.93477,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,18,18a,,,,,64.44731,-164.93472,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,18,18b,,,,,64.44731,-164.93472,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,19,19a,,,,,64.44743,-164.93446,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,19,19b,,,,,64.44743,-164.93446,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,20,20a,,,,,64.44755,-164.93439,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,20,20b,,,,,64.44755,-164.93439,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,21,21a,,,,,.,#VALUE!,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,21,21b,,,,,.,#VALUE!,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,22,22a,,,,,64.44793,-164.9342,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,8:17,tuvo,116,,,baby
nome,2013,,22,22b,,,,,64.44793,-164.9342,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,23,23a,,,,,64.44801,-164.93393,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,23,23b,,,,,64.44801,-164.93393,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,24,24a,,,,,64.44808,-164.93362,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,24,24b,,,,,64.44808,-164.93362,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,25,25a,,,,,64.44816,-164.93327,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,25,25b,,,,,64.44816,-164.93327,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,26,26a,,,,,64.44835,-164.93346,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,26,26b,,,,,64.44835,-164.93346,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,27,27a,,,,,64.44830,-164.93373,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,27,27b,,,,,64.44830,-164.93373,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,28,28a,,,,,64.44829,-164.93417,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,28,28b,,,,,64.44829,-164.93417,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,29,29a,,,,,64.44821,-164.93446,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,29,29b,,,,,64.44821,-164.93446,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,30,30a,,,,,64.44817,-164.93477,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,30,30b,,,,,64.44817,-164.93477,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,31,31a,,,,,64.44814,-164.93513,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,31,31b,,,,,64.44814,-164.93513,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,32,32a,,,,,64.44810,-164.93544,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,32,32b,,,,,64.44810,-164.93544,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,33,33a,,,,,64.44804,-164.93575,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,33,33b,,,,,64.44804,-164.93575,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,34,34a,,,,,64.44796,-164.93605,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,34,34b,,,,,64.44796,-164.93605,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,35,35a,,,,,64.44788,-164.93636,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,35,35b,,,,,64.44788,-164.93636,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,36,36a,,,,,64.44781,-164.93668,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,36,36b,,,,,64.44781,-164.93668,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,37,37a,,,,,64.44772,-164.93694,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,37,37b,,,,,64.44772,-164.93694,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,38,38a,,,,,64.44759,-164.93686,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,38,38b,,,,,64.44759,-164.93686,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,39,39a,,,,,64.44744,-164.93672,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,39,39b,,,,,64.44744,-164.93672,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,40,40a,,,,,64.44728,-164.93661,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,40,40b,,,,,64.44728,-164.93661,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,41,41a,,,,,64.44717,-164.93661,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,41,41b,,,,,64.44717,-164.93661,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,42,42a,,,,,64.44704,-164.93651,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,42,42b,,,,,64.44704,-164.93651,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,43,43a,,,,,64.44710,-164.93629,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,43,43b,,,,,64.44710,-164.93629,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,44,44a,,,,,64.44724,-164.93596,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,44,44b,,,,,64.44724,-164.93596,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,45,45a,,,,,64.44733,-164.93575,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,45,45b,,,,,64.44733,-164.93575,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,46,46a,,,,,64.44749,-164.93555,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,46,46b,,,,,64.44749,-164.93555,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,47,47a,,,,,64.44759,-164.93532,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,47,47b,,,,,64.44759,-164.93532,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,48,48a,,,,,64.44769,-164.93506,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,48,48b,,,,,64.44769,-164.93506,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,49,49a,,,,,64.44778,-164.93483,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,49,49b,,,,,64.44778,-164.93483,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,50,50a,,,,,64.44788,-164.93454,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,50,50b,,,,,64.44788,-164.93454,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,51,51a,,,,,64.44424,-164.93198,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,51,51b,,,,,64.44424,-164.93198,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,52,52a,,,,,64.44426,-164.93239,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,52,52b,,,,,64.44426,-164.93239,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,53,53a,,,,,64.44425,-164.93269,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,53,53b,,,,,64.44425,-164.93269,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,54,54a,,,,,64.44427,-164.93307,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,7:50,tuvo,094,,,baby
nome,2013,,54,54b,,,,,64.44427,-164.93307,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,7:47,tuvo,168,,,
nome,2013,,55,55a,,,,,64.44434,-164.93332,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,55,55b,,,,,64.44434,-164.93332,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,56,56a,,,,,64.44444,-164.93358,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,7:53,tuvo,098,,,
nome,2013,,56,56b,,,,,64.44444,-164.93358,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,7:54,tuvo,092,,,
nome,2013,,57,57a,,,,,64.44460,-164.9337,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,57,57b,,,,,64.44460,-164.9337,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,7:58,tuvo,093,,,ear ripped
nome,2013,,58,58a,,,,,64.44474,-164.9339,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,58,58b,,,,,64.44474,-164.9339,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,59,59a,,,,,64.44486,-164.93416,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,59,59b,,,,,64.44486,-164.93416,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,60,60a,,,,,.,#VALUE!,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,60,60b,,,,,.,#VALUE!,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,61,61a,,,,,64.44507,-164.93477,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,8:01,tuvo,096,,,
nome,2013,,61,61b,,,,,64.44507,-164.93477,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,62,62a,,,,,64.44514,-164.93512,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,62,62b,,,,,64.44514,-164.93512,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,8:02,tuvo,110,,,
nome,2013,,63,63a,,,,,64.44527,-164.93533,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,63,63b,,,,,64.44527,-164.93533,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,64,64a,,,,,64.44540,-164.93564,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,64,64b,,,,,64.44540,-164.93564,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,65,65a,,,,,64.44549,-164.93596,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,65,65b,,,,,64.44549,-164.93596,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,66,66a,,,,,64.44553,-164.93634,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,1,8:06,tuvo,102,,,
nome,2013,,66,66b,,,,,64.44553,-164.93634,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,67,67a,,,,,64.44552,-164.93672,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,67,67b,,,,,64.44552,-164.93672,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,68,68a,,,,,64.44570,-164.93669,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
nome,2013,,68,68b,,,,,64.44570,-164.93669,,,,,6-Jul-13,12:00,ebkwon/dborden,7-Jul-13,7:00,0,.,.,.,,,
