Book_page,Year,Site,Nest_ID,Egg_num,Length,Width,Comments
6.1,2004,barr,04barrreph009,3,28.9,22,
6.13,2004,barr,04barrreph011,3,31.7,21.5,
6.13,2004,barr,04barrreph011,2,31.2,21.7,
6.13,2004,barr,04barrreph011,1,30.7,21.9,
6.13,2004,barr,04barrreph011,4,31.1,22,
5.14,2004,barr,04barrreph014,3,30.3,21.6,
5.14,2004,barr,04barrreph014,1,30.3,21.9,
5.14,2004,barr,04barrreph014,2,30.5,22,
5.14,2004,barr,04barrreph014,4,30.2,22.4,
6.26,2004,barr,04barrreph015,3,32.9,22.1,
6.26,2004,barr,04barrreph015,2,34.2,22.2,
6.26,2004,barr,04barrreph015,1,33.1,22.5,
6.26,2004,barr,04barrreph015,4,33.8,22.7,
6.25,2004,barr,04barrreph016,4,33.2,21.2,
6.25,2004,barr,04barrreph016,1,33.3,21.2,
6.25,2004,barr,04barrreph016,3,33.8,21.3,
6.25,2004,barr,04barrreph016,2,34.2,21.3,
8.17,2004,barr,04barrreph018,2,30.5,21.6,
8.17,2004,barr,04barrreph018,4,32,21.8,
8.17,2004,barr,04barrreph018,1,30.6,21.9,
8.17,2004,barr,04barrreph018,3,32.1,22.3,
8.18,2004,barr,04barrreph019,1,31.2,23.4,
8.18,2004,barr,04barrreph019,2,31.8,23.4,
8.18,2004,barr,04barrreph019,4,31.4,23.7,
8.18,2004,barr,04barrreph019,3,31.5,23.8,
8.19,2004,barr,04barrreph020,3,30.5,21.8,
8.19,2004,barr,04barrreph020,2,31.4,22.2,
8.19,2004,barr,04barrreph020,4,31,22.5,
8.19,2004,barr,04barrreph020,1,31.5,22.6,
8.2,2004,barr,04barrreph021,3,32.9,21.9,
8.2,2004,barr,04barrreph021,2,33.1,22,
8.2,2004,barr,04barrreph021,4,33.6,22,
8.2,2004,barr,04barrreph021,1,34.6,22.1,
5.21,2004,barr,04barrreph026,4,34.7,22.9,
5.21,2004,barr,04barrreph026,3,34.4,23.2,
5.21,2004,barr,04barrreph026,2,35.3,23.7,
5.21,2004,barr,04barrreph026,1,35.4,23.7,
3.31,2004,barr,04barrreph028,4,32.5,22.1,
3.31,2004,barr,04barrreph028,3,31.4,22.6,
3.31,2004,barr,04barrreph028,1,32.9,22.6,
3.31,2004,barr,04barrreph028,2,31.2,22.8,
10.25,2004,barr,04barrreph032,3,31.2,21.2,
10.25,2004,barr,04barrreph032,4,32.3,21.6,
10.25,2004,barr,04barrreph032,1,31.8,21.8,
10.25,2004,barr,04barrreph032,2,32.1,21.8,
10.29,2004,barr,04barrreph035,1,30,22.2,
10.29,2004,barr,04barrreph035,2,30.4,22.2,
10.29,2004,barr,04barrreph035,3,30.4,22.3,
10.29,2004,barr,04barrreph035,4,31.6,22.5,
3.24,2004,barr,04barrreph110,2,30.1,21.5,
3.24,2004,barr,04barrreph110,3,28.8,21.9,
3.24,2004,barr,04barrreph110,4,31.9,22.1,
3.24,2004,barr,04barrreph110,1,32.6,22.4,
9.04,2004,barr,04barrreph118,2,32.5,23.9,
9.04,2004,barr,04barrreph118,4,32.2,24.1,
9.04,2004,barr,04barrreph118,1,32.2,24.5,
9.04,2004,barr,04barrreph118,3,31.8,24.6,
5.01,2004,barr,04barrreph203,2,33.9,22.7,
5.01,2004,barr,04barrreph203,3,35,22.8,
5.01,2004,barr,04barrreph203,4,35,23,
5.01,2004,barr,04barrreph203,1,34.4,23.2,
10.06,2004,barr,04barrreph208,4,29.7,23,
10.06,2004,barr,04barrreph208,2,30.9,23,
10.06,2004,barr,04barrreph208,1,30.6,23.1,
10.06,2004,barr,04barrreph208,3,30.7,23.6,
6.06,2004,barr,04barrreph215,1,33.3,23.3,
6.06,2004,barr,04barrreph215,2,34.6,23.6,
6.06,2004,barr,04barrreph215,3,33.8,23.9,
6.06,2004,barr,04barrreph215,4,34.8,24,
5.04,2004,barr,04barrreph216,4,31.4,22.1,
5.04,2004,barr,04barrreph216,3,32.5,22.2,
5.04,2004,barr,04barrreph216,2,33.4,22.4,
5.04,2004,barr,04barrreph216,1,31.6,22.9,
5.06,2004,barr,04barrreph218,2,31.3,20.8,
5.06,2004,barr,04barrreph218,1,29.6,21.9,
5.06,2004,barr,04barrreph218,3,31.1,22,
5.06,2004,barr,04barrreph218,4,30.3,22.1,
5.07,2004,barr,04barrreph219,4,31.6,22.2,
5.07,2004,barr,04barrreph219,3,29.1,22.3,
5.07,2004,barr,04barrreph219,2,31,22.3,
5.07,2004,barr,04barrreph219,1,31.5,22.3,
6.07,2004,barr,04barrreph220,1,30.6,22.5,
6.07,2004,barr,04barrreph220,3,29.5,22.6,
6.07,2004,barr,04barrreph220,2,29.8,22.7,
6.07,2004,barr,04barrreph220,4,29,22.8,
5.12,2004,barr,04barrreph223,1,31.4,22.6,
5.12,2004,barr,04barrreph223,4,32.8,22.6,
5.12,2004,barr,04barrreph223,2,31.7,23.1,
5.12,2004,barr,04barrreph223,3,32.5,23.3,
5.13,2004,barr,04barrreph224,2,33,21.5,
5.13,2004,barr,04barrreph224,4,33.2,21.9,
5.13,2004,barr,04barrreph224,1,34.1,22.5,
5.13,2004,barr,04barrreph224,3,34.7,22.6,
6.14,2004,barr,04barrreph225,2,33.9,22.5,
6.14,2004,barr,04barrreph225,3,34.3,22.8,
6.14,2004,barr,04barrreph225,1,33.7,23.1,
6.14,2004,barr,04barrreph225,4,33.8,23.1,
6.16,2004,barr,04barrreph227,2,28.9,21.2,
6.16,2004,barr,04barrreph227,3,30.9,22.3,
6.16,2004,barr,04barrreph227,1,31.4,22.5,
6.17,2004,barr,04barrreph228,1,32.1,22,
6.17,2004,barr,04barrreph228,2,33.1,22.1,
3.26,2004,barr,04barrreph231,3,32.9,22,
3.26,2004,barr,04barrreph231,2,33.2,22.2,
3.26,2004,barr,04barrreph231,4,31.6,22.5,
3.26,2004,barr,04barrreph231,1,32.9,23.2,
1.14,2004,barr,04barrreph235,3,33,21.8,
1.14,2004,barr,04barrreph235,1,33,22,
1.14,2004,barr,04barrreph235,2,32.7,22.1,
1.14,2004,barr,04barrreph235,4,32.1,22.2,
1.16,2004,barr,04barrreph236,4,30.7,22.5,
1.16,2004,barr,04barrreph236,3,31,22.7,
1.16,2004,barr,04barrreph236,1,29.8,22.9,
1.16,2004,barr,04barrreph236,2,31,22.9,
1.18,2004,barr,04barrreph237,1,32.5,22.3,
1.18,2004,barr,04barrreph237,2,32,22.7,
1.18,2004,barr,04barrreph237,4,31.3,23,
1.18,2004,barr,04barrreph237,3,32.2,23,
1.2,2004,barr,04barrreph238,3,31.8,22.1,
1.2,2004,barr,04barrreph238,4,32.7,22.4,
1.2,2004,barr,04barrreph238,1,32.9,22.6,
1.2,2004,barr,04barrreph238,2,32.3,22.9,
1.22,2004,barr,04barrreph240,3,32.6,22.4,
1.22,2004,barr,04barrreph240,1,31.5,22.7,
1.22,2004,barr,04barrreph240,4,32.1,23,
1.22,2004,barr,04barrreph240,2,31.7,23.1,
1.24,2004,barr,04barrreph241,2,33.5,22.3,
1.24,2004,barr,04barrreph241,4,33.7,22.5,
1.24,2004,barr,04barrreph241,1,33.9,22.7,
1.24,2004,barr,04barrreph241,3,32.9,22.9,
5.25,2004,barr,04barrreph243,3,31.2,22.7,
5.25,2004,barr,04barrreph243,1,31.5,23.1,
5.25,2004,barr,04barrreph243,2,31.7,23.4,
8.28,2004,barr,04barrreph245,4,35.1,23.7,
8.28,2004,barr,04barrreph245,3,33.1,24,
8.28,2004,barr,04barrreph245,1,34.2,24,
8.28,2004,barr,04barrreph245,2,33.2,24.3,
10.23,2004,barr,04barrreph246,4,31.3,22.3,
10.23,2004,barr,04barrreph246,2,30.8,22.5,
10.23,2004,barr,04barrreph246,3,31.1,22.5,
10.23,2004,barr,04barrreph246,1,31.2,22.6,
10.28,2004,barr,04barrreph247,2,32.1,21.1,
10.28,2004,barr,04barrreph247,1,31.4,21.8,
10.28,2004,barr,04barrreph247,3,32.3,22,
10.28,2004,barr,04barrreph247,4,31.4,22.4,
10.01,2004,barr,04barrreph302,2,31.8,22.2,
10.01,2004,barr,04barrreph302,1,32.5,22.3,
1.02,2004,barr,04barrreph306,4,30.3,22,
1.02,2004,barr,04barrreph306,1,32,22,
1.02,2004,barr,04barrreph306,2,32,22.3,
1.02,2004,barr,04barrreph306,3,31.6,22.5,
6.05,2004,barr,04barrreph310,3,33.6,22.1,
6.05,2004,barr,04barrreph310,4,33.6,22.3,
6.05,2004,barr,04barrreph310,2,33.9,22.3,
6.05,2004,barr,04barrreph310,1,33.4,22.6,
10.1,2004,barr,04barrreph311,3,31,22.8,
10.1,2004,barr,04barrreph311,1,31.5,22.8,
10.1,2004,barr,04barrreph311,4,31.7,22.8,
10.1,2004,barr,04barrreph311,2,31.8,22.9,
6.08,2004,barr,04barrreph313,4,33.1,22.6,
6.08,2004,barr,04barrreph313,1,32.1,22.9,
6.08,2004,barr,04barrreph313,3,33,23,
6.08,2004,barr,04barrreph313,2,33.5,23.4,
5.08,2004,barr,04barrreph314,1,30.7,22,
5.08,2004,barr,04barrreph314,2,30.6,22.1,
5.08,2004,barr,04barrreph314,3,31,22.2,
5.08,2004,barr,04barrreph314,4,30.6,22.3,
5.09,2004,barr,04barrreph315,4,33.1,22.8,
5.09,2004,barr,04barrreph315,1,33.3,22.9,
5.09,2004,barr,04barrreph315,2,33.1,23.3,
5.09,2004,barr,04barrreph315,3,33,23.6,
6.22,2004,barr,04barrreph323,2,32.3,22.8,
6.22,2004,barr,04barrreph323,3,33.2,22.9,
6.22,2004,barr,04barrreph323,1,33,23,
6.23,2004,barr,04barrreph324,4,32.7,21.3,
6.23,2004,barr,04barrreph324,3,33.4,21.6,
6.23,2004,barr,04barrreph324,1,31.4,21.9,
6.23,2004,barr,04barrreph324,2,32.7,22,
5.16,2004,barr,04barrreph326,3,32.5,21.6,
5.16,2004,barr,04barrreph326,4,31.4,21.7,
5.16,2004,barr,04barrreph326,2,31.7,21.9,
5.16,2004,barr,04barrreph326,1,31.4,22.1,
5.17,2004,barr,04barrreph327,4,32.7,22.5,
5.17,2004,barr,04barrreph327,2,33.5,22.9,
5.17,2004,barr,04barrreph327,3,32.9,23.2,
5.17,2004,barr,04barrreph327,1,33.7,23.3,
5.18,2004,barr,04barrreph328,4,31.6,21.7,
5.18,2004,barr,04barrreph328,2,31.3,22.2,
5.18,2004,barr,04barrreph328,3,31.9,22.2,
5.18,2004,barr,04barrreph328,1,32.3,22.3,
5.19,2004,barr,04barrreph329,3,29.8,21.9,
5.19,2004,barr,04barrreph329,1,31,22,
5.19,2004,barr,04barrreph329,2,29.9,22.1,
5.19,2004,barr,04barrreph329,4,30.3,22.4,
1.23,2004,barr,04barrreph331,4,31.1,21.8,
1.23,2004,barr,04barrreph331,3,31.5,22.1,
1.23,2004,barr,04barrreph331,1,30.9,22.3,
1.23,2004,barr,04barrreph331,2,30.9,22.8,
5.23,2004,barr,04barrreph332,2,32.5,23.1,
5.23,2004,barr,04barrreph332,4,33,23.2,
5.23,2004,barr,04barrreph332,3,32.1,23.3,
5.23,2004,barr,04barrreph332,1,32.5,23.5,
8.26,2004,barr,04barrreph333,1,33.3,22.3,
8.26,2004,barr,04barrreph333,2,33.6,22.4,
8.26,2004,barr,04barrreph333,3,34.4,22.5,
10.22,2004,barr,04barrreph334,3,31.8,21.3,
10.22,2004,barr,04barrreph334,1,30,21.5,
10.22,2004,barr,04barrreph334,4,31.1,21.5,
10.22,2004,barr,04barrreph334,2,30.6,21.6,
6.3,2004,barr,04barrreph335,3,34.1,21.9,
6.3,2004,barr,04barrreph335,4,33.9,22.2,
6.3,2004,barr,04barrreph335,1,34.1,22.2,
6.3,2004,barr,04barrreph335,2,32.8,22.3,
5.26,2004,barr,04barrreph336,1,30.3,22.3,
8.29,2004,barr,04barrreph338,2,32.4,22.2,
8.29,2004,barr,04barrreph338,1,30.9,22.7,
8.29,2004,barr,04barrreph338,3,31.8,22.8,
8.29,2004,barr,04barrreph338,4,30.5,22.9,
4.08,2004,barr,04barrreph340,2,32.4,21.7,
4.08,2004,barr,04barrreph340,3,31.6,22.5,
4.08,2004,barr,04barrreph340,4,32.1,22.8,
1.27,2004,barr,04barrreph341,1,32.5,20.9,
1.27,2004,barr,04barrreph341,2,31.6,22,
1.27,2004,barr,04barrreph341,3,31.5,22.3,
5.27,2004,barr,04barrreph343,3,34.2,22.3,
5.27,2004,barr,04barrreph343,4,32.4,22.4,
5.27,2004,barr,04barrreph343,2,32.4,22.7,
5.27,2004,barr,04barrreph343,1,32.8,22.8,
10.3,2004,barr,04barrreph344,4,33.6,22.4,
10.3,2004,barr,04barrreph344,2,33.3,22.5,
10.3,2004,barr,04barrreph344,3,33.2,22.6,
10.3,2004,barr,04barrreph344,1,33,22.7,
2.01,2004,barr,04barrreph349,1,31.1,21.7,
2.01,2004,barr,04barrreph349,3,31.7,21.7,
2.01,2004,barr,04barrreph349,4,30,21.8,
2.01,2004,barr,04barrreph349,2,31.1,21.9,
11.08,2004,barr,04barrreph350,4,33.3,23.1,
11.08,2004,barr,04barrreph350,3,33.4,23.2,
11.08,2004,barr,04barrreph350,2,33.6,23.2,
11.08,2004,barr,04barrreph350,1,33.7,23.2,
3.16,2004,barr,04barrreph409,2,33.4,23.2,
3.16,2004,barr,04barrreph409,1,34.9,23.3,
3.16,2004,barr,04barrreph409,3,33.7,23.6,
3.16,2004,barr,04barrreph409,4,31.6,23.8,
3.21,2004,barr,04barrreph411,3,31.6,22.1,
3.21,2004,barr,04barrreph411,4,31.1,22.8,
3.21,2004,barr,04barrreph411,2,30.6,23,
3.21,2004,barr,04barrreph411,1,31.2,23,
5.11,2004,barr,04barrreph414,3,31.8,21.6,
5.11,2004,barr,04barrreph414,4,31.7,21.7,
5.11,2004,barr,04barrreph414,1,31.6,22,
5.11,2004,barr,04barrreph414,2,31.7,22.1,
3.22,2004,barr,04barrreph415,1,32,21,
3.22,2004,barr,04barrreph415,3,32.5,21.2,
3.22,2004,barr,04barrreph415,2,33,21.4,
3.22,2004,barr,04barrreph415,4,32.4,21.5,
1.1,2004,barr,04barrreph417,1,30.3,21.1,
1.1,2004,barr,04barrreph417,2,29.9,21.2,
1.1,2004,barr,04barrreph417,3,31.1,21.2,
1.1,2004,barr,04barrreph417,4,28.9,21.8,
1.11,2004,barr,04barrreph418,2,31.8,21.8,
1.11,2004,barr,04barrreph418,3,32.5,21.8,
1.11,2004,barr,04barrreph418,1,31.8,22,
1.11,2004,barr,04barrreph418,4,31.5,22.2,
1.12,2004,barr,04barrreph419,3,30.8,21.9,
1.12,2004,barr,04barrreph419,2,32.1,22,
1.12,2004,barr,04barrreph419,4,32.3,22.2,
1.12,2004,barr,04barrreph419,1,32.3,22.5,
1.13,2004,barr,04barrreph421,2,32.5,21.1,
1.13,2004,barr,04barrreph421,3,32.5,21.5,
1.13,2004,barr,04barrreph421,4,33.5,21.7,
1.13,2004,barr,04barrreph421,1,32.5,22.1,
10.18,2004,barr,04barrreph423,4,32.1,21.7,
10.18,2004,barr,04barrreph423,1,31.7,21.8,
10.18,2004,barr,04barrreph423,2,30,22,
10.18,2004,barr,04barrreph423,3,30.4,22.1,
10.19,2004,barr,04barrreph424,3,32.1,22.5,
10.19,2004,barr,04barrreph424,1,33.4,22.5,
10.19,2004,barr,04barrreph424,2,32.2,22.7,
10.19,2004,barr,04barrreph424,4,32.2,22.9,
10.2,2004,barr,04barrreph425,1,31,22,
10.2,2004,barr,04barrreph425,3,31.3,22.2,
10.2,2004,barr,04barrreph425,2,31.4,22.2,
10.2,2004,barr,04barrreph425,4,31.1,22.5,
10.21,2004,barr,04barrreph426,2,31.3,22.8,
10.21,2004,barr,04barrreph426,1,32,22.8,
10.21,2004,barr,04barrreph426,3,31.9,23.1,
10.21,2004,barr,04barrreph426,4,31.9,23.2,
8.15,2004,barr,04barrreph428,3,30,21.8,
8.15,2004,barr,04barrreph428,1,31.1,22.1,
8.15,2004,barr,04barrreph428,2,31.7,22.6,
1.15,2004,barr,04barrreph430,2,31.6,20.3,
1.15,2004,barr,04barrreph430,4,33,21.9,
1.15,2004,barr,04barrreph430,3,32.1,22,
1.15,2004,barr,04barrreph430,1,32.6,22.3,
1.17,2004,barr,04barrreph431,2,33.9,22.1,
1.17,2004,barr,04barrreph431,4,33.2,22.7,
1.17,2004,barr,04barrreph431,1,34.3,22.8,
1.17,2004,barr,04barrreph431,3,34.3,22.8,
1.19,2004,barr,04barrreph432,4,31.5,21.8,
1.19,2004,barr,04barrreph432,1,31.7,22.2,
1.19,2004,barr,04barrreph432,3,31.9,22.2,
1.19,2004,barr,04barrreph432,2,32.1,22.4,
8.25,2004,barr,04barrreph436,1,32,21.8,
1.26,2004,barr,04barrreph439,3,33.5,22.5,
1.26,2004,barr,04barrreph439,4,34,22.7,
1.26,2004,barr,04barrreph439,1,33.9,23,
1.26,2004,barr,04barrreph439,2,33.8,23.4,
1.29,2004,barr,04barrreph440,2,31.2,21.9,
1.29,2004,barr,04barrreph440,3,32,22.4,
1.29,2004,barr,04barrreph440,4,32.5,22.4,
1.29,2004,barr,04barrreph440,1,32.7,22.4,
8.21,2004,barr,04barrrnph022,4,27.4,19.4,
8.21,2004,barr,04barrrnph022,3,28.2,20,
8.21,2004,barr,04barrrnph022,2,28.2,20.3,
8.21,2004,barr,04barrrnph022,1,29.3,20.4,
5.22,2004,barr,04barrsesa027,1,31.9,21,
5.22,2004,barr,04barrsesa027,4,31.4,21.1,
5.22,2004,barr,04barrsesa027,3,32.1,21.3,
5.22,2004,barr,04barrsesa027,2,29.5,21.9,
3.19,2004,barr,04barrsesa107,2,30.1,20.5,
3.19,2004,barr,04barrsesa107,3,29.8,20.7,
3.19,2004,barr,04barrsesa107,4,30,20.9,
3.19,2004,barr,04barrsesa107,1,30.2,21.2,
3.28,2004,barr,04barrsesa232,4,30.5,21.8,
3.28,2004,barr,04barrsesa232,3,30,22.1,
3.28,2004,barr,04barrsesa232,2,29.9,22.2,
3.28,2004,barr,04barrsesa232,1,30.2,22.2,
4.11,2004,barr,04barrsesa252,1,31.4,21,
4.11,2004,barr,04barrsesa252,3,29.6,21.4,
4.11,2004,barr,04barrsesa252,2,30.4,21.7,
6.18,2004,barr,04barrsesa320,1,29,19.8,
6.18,2004,barr,04barrsesa320,4,30,20.4,
6.18,2004,barr,04barrsesa320,3,28.7,20.5,
6.18,2004,barr,04barrsesa320,2,29.2,20.5,
4.04,2004,barr,04barrsesa330,4,30.7,20.9,
4.04,2004,barr,04barrsesa330,2,30.1,21.1,
4.04,2004,barr,04barrsesa330,1,29.6,21.3,
4.04,2004,barr,04barrsesa330,3,28.9,21.5,
4.01,2004,barr,04barrsesa434,3,30.7,20.8,
4.01,2004,barr,04barrsesa434,2,31.2,20.8,
4.01,2004,barr,04barrsesa434,4,30.6,21,
4.01,2004,barr,04barrsesa434,1,30.4,21.1,
4.07,2004,barr,04barrsesa438,1,29.9,20.8,
4.07,2004,barr,04barrsesa438,2,28.5,21.4,
4.13,2004,barr,04barrwesa254,1,30.4,20.6,
4.13,2004,barr,04barrwesa254,3,29.8,21.1,
4.13,2004,barr,04barrwesa254,2,30,21.2,
8.3,2004,barr,04barrwrsa033,4,34.1,23.9,
8.3,2004,barr,04barrwrsa033,3,35.1,23.9,
8.3,2004,barr,04barrwrsa033,1,34,24.2,
8.3,2004,barr,04barrwrsa033,2,34.2,24.3,
1.25,2004,barr,04barrwrsa437,4,32.7,23.3,
1.25,2004,barr,04barrwrsa437,2,33.6,23.5,
1.25,2004,barr,04barrwrsa437,1,32.9,23.7,
1.25,2004,barr,04barrwrsa437,3,33.6,23.8,
2.12,2005,barr,05barramgp326,4,48.2,32.6,
2.12,2005,barr,05barramgp326,3,47.7,32.7,
2.12,2005,barr,05barramgp326,1,48.2,32.7,
2.12,2005,barr,05barramgp326,2,48.3,33,
5.16,2005,barr,05barramgp421,3,48.1,32.9,
5.16,2005,barr,05barramgp421,1,47,33.6,
5.16,2005,barr,05barramgp421,4,45.4,33.7,
5.16,2005,barr,05barramgp421,2,47.8,33.8,
6.23,2005,barr,05barrbasa519,4,33.7,22.5,
6.23,2005,barr,05barrbasa519,2,33.7,23.5,
6.23,2005,barr,05barrbasa519,3,33.3,23.8,
6.23,2005,barr,05barrbasa519,1,33.6,23.9,
2.26,2005,barr,05barrdunl014,4,35.6,24.9,
2.26,2005,barr,05barrdunl014,3,35.1,25,
2.26,2005,barr,05barrdunl014,2,34.4,25.1,
2.26,2005,barr,05barrdunl014,1,35.1,25.4,
5.01,2005,barr,05barrdunl100,2,36.8,25.5,
5.01,2005,barr,05barrdunl100,3,36.4,25.7,
5.01,2005,barr,05barrdunl100,4,37.4,25.8,
5.01,2005,barr,05barrdunl100,1,37.3,26,
5.03,2005,barr,05barrdunl106,1,35.2,25.8,
5.03,2005,barr,05barrdunl106,4,36.3,26,
5.03,2005,barr,05barrdunl106,3,35,26.4,
5.03,2005,barr,05barrdunl106,2,36.3,26.9,
5.04,2005,barr,05barrdunl107,2,36.7,24.7,
5.04,2005,barr,05barrdunl107,3,37.1,25.3,
5.04,2005,barr,05barrdunl107,1,37.6,25.4,
5.04,2005,barr,05barrdunl107,4,37,25.8,
8.1,2005,barr,05barrdunl111,2,36.7,25.1,
8.1,2005,barr,05barrdunl111,1,36.2,25.5,
8.1,2005,barr,05barrdunl111,4,36.9,25.5,
8.1,2005,barr,05barrdunl111,3,35.9,25.6,
6.15,2005,barr,05barrdunl114,2,36.8,25.2,
6.15,2005,barr,05barrdunl114,1,37.1,25.2,
6.15,2005,barr,05barrdunl114,4,37.1,25.5,
6.15,2005,barr,05barrdunl114,3,36.4,25.6,
6.17,2005,barr,05barrdunl115,2,37.4,24.3,
6.17,2005,barr,05barrdunl115,4,37.5,24.4,
6.17,2005,barr,05barrdunl115,1,36.2,24.5,
6.17,2005,barr,05barrdunl115,3,36.2,24.5,
4.02,2005,barr,05barrdunl118,1,34.6,24.2,
4.02,2005,barr,05barrdunl118,2,35.6,24.8,
4.02,2005,barr,05barrdunl118,4,34.9,25.2,
4.02,2005,barr,05barrdunl118,3,35.5,25.7,
10.06,2005,barr,05barrdunl202,1,34.6,25.1,
10.06,2005,barr,05barrdunl202,2,36.8,25.4,
10.06,2005,barr,05barrdunl202,3,35.5,25.9,
10.17,2005,barr,05barrdunl209,1,36.6,25.8,
10.17,2005,barr,05barrdunl209,2,35.2,26,
10.17,2005,barr,05barrdunl209,3,35.6,26.1,
10.17,2005,barr,05barrdunl209,4,35.8,26.1,
2.02,2005,barr,05barrdunl301,3,36.6,25.6,
2.02,2005,barr,05barrdunl301,4,36.7,25.7,
2.02,2005,barr,05barrdunl301,2,37.3,25.8,
2.02,2005,barr,05barrdunl301,1,37,25.9,
6.05,2005,barr,05barrdunl303,3,36.4,25,
6.05,2005,barr,05barrdunl303,4,36.3,25.4,
6.05,2005,barr,05barrdunl303,1,36.6,25.5,
6.05,2005,barr,05barrdunl303,2,37.4,25.5,
8.03,2005,barr,05barrdunl304,4,34.6,24.7,
8.03,2005,barr,05barrdunl304,3,35.6,24.9,
8.03,2005,barr,05barrdunl304,1,35.9,25,
8.03,2005,barr,05barrdunl304,2,36.5,25.6,
2.05,2005,barr,05barrdunl306,1,39.3,25.6,
2.05,2005,barr,05barrdunl306,4,37,26,
2.05,2005,barr,05barrdunl306,3,38.7,26,
2.05,2005,barr,05barrdunl306,2,37.8,26.4,
6.1,2005,barr,05barrdunl309,4,37.9,25.5,
6.1,2005,barr,05barrdunl309,1,38,25.5,
6.1,2005,barr,05barrdunl309,3,38.5,25.6,
6.1,2005,barr,05barrdunl309,2,38,25.9,
8.12,2005,barr,05barrdunl311,3,38.3,25,
8.12,2005,barr,05barrdunl311,2,36.2,25.3,
8.12,2005,barr,05barrdunl311,1,36.5,25.5,
8.12,2005,barr,05barrdunl311,4,36.8,25.6,
8.24,2005,barr,05barrdunl319,1,35.4,25,
8.24,2005,barr,05barrdunl319,2,36.3,25,
8.24,2005,barr,05barrdunl319,4,36.4,25,
8.24,2005,barr,05barrdunl319,3,36.8,25,
4.06,2005,barr,05barrdunl323,1,36.3,25,
4.06,2005,barr,05barrdunl323,3,36.8,25,
4.06,2005,barr,05barrdunl323,4,35.9,25.2,
4.06,2005,barr,05barrdunl323,2,36,25.4,
2.19,2005,barr,05barrdunl332,4,37.1,25.7,
2.19,2005,barr,05barrdunl332,3,37.9,25.8,
2.19,2005,barr,05barrdunl332,1,36.8,26.2,
2.19,2005,barr,05barrdunl332,2,38.6,26.3,
2.01,2005,barr,05barrdunl400,2,35.6,24.9,
2.01,2005,barr,05barrdunl400,4,36.8,25,
2.01,2005,barr,05barrdunl400,3,36.6,25.3,
2.01,2005,barr,05barrdunl400,1,37.5,25.3,
2.03,2005,barr,05barrdunl402,4,37,25.7,
2.03,2005,barr,05barrdunl402,1,36.9,26,
2.03,2005,barr,05barrdunl402,2,37.5,26.2,
2.03,2005,barr,05barrdunl402,3,36,26.3,
5.06,2005,barr,05barrdunl405,3,35.4,24.6,
5.06,2005,barr,05barrdunl405,2,35.2,24.7,
5.06,2005,barr,05barrdunl405,1,36.7,24.7,
5.06,2005,barr,05barrdunl405,4,35.6,24.8,
8.16,2005,barr,05barrdunl407,2,36.4,25.7,
8.16,2005,barr,05barrdunl407,3,35.4,26,
8.16,2005,barr,05barrdunl407,4,36.5,26,
8.16,2005,barr,05barrdunl407,1,35.8,26.2,
8.22,2005,barr,05barrdunl410,4,38,25.6,
8.22,2005,barr,05barrdunl410,3,36.1,25.8,
8.22,2005,barr,05barrdunl410,2,37.1,25.8,
8.22,2005,barr,05barrdunl410,1,37.5,26,
4.05,2005,barr,05barrdunl411,2,37.6,24.8,
4.05,2005,barr,05barrdunl411,3,35.4,25.3,
4.05,2005,barr,05barrdunl411,1,36.7,25.3,
4.05,2005,barr,05barrdunl411,4,35.8,25.4,
1.04,2005,barr,05barrdunl414,1,36.5,25,
1.04,2005,barr,05barrdunl414,2,37.5,25.3,
1.04,2005,barr,05barrdunl414,4,35.5,25.6,
1.04,2005,barr,05barrdunl414,3,36.8,26.8,
1.07,2005,barr,05barrdunl415,4,34.4,25,
1.07,2005,barr,05barrdunl415,2,34.6,25,
1.07,2005,barr,05barrdunl415,3,34.3,25.1,
1.07,2005,barr,05barrdunl415,1,33.9,25.5,
10.01,2005,barr,05barrdunl500,3,36.2,25.2,
10.01,2005,barr,05barrdunl500,1,35.4,25.4,
10.01,2005,barr,05barrdunl500,4,35.6,25.6,
10.01,2005,barr,05barrdunl500,2,35.6,26.2,
10.02,2005,barr,05barrdunl506,1,35.9,25.2,
10.02,2005,barr,05barrdunl506,2,35.7,25.7,
10.02,2005,barr,05barrdunl506,3,34.8,25.9,
10.03,2005,barr,05barrdunl507,4,37,25.3,
10.03,2005,barr,05barrdunl507,3,36.1,25.6,
10.03,2005,barr,05barrdunl507,2,37.2,25.8,
10.03,2005,barr,05barrdunl507,1,37.2,26,
5.07,2005,barr,05barrdunl510,4,35.5,25.5,
5.07,2005,barr,05barrdunl510,1,37.5,25.6,
5.07,2005,barr,05barrdunl510,3,36.5,25.7,
5.07,2005,barr,05barrdunl510,2,36.2,26,
6.14,2005,barr,05barrdunl512,1,35.6,25.7,
6.14,2005,barr,05barrdunl512,4,35,26,
6.14,2005,barr,05barrdunl512,2,36.7,26,
6.14,2005,barr,05barrdunl512,3,35.5,26.1,
6.2,2005,barr,05barrdunl515,2,36.1,25.1,
6.2,2005,barr,05barrdunl515,4,37.2,25.2,
6.2,2005,barr,05barrdunl515,1,36.8,25.5,
6.2,2005,barr,05barrdunl515,3,36.2,25.7,
5.09,2005,barr,05barrdunl518,3,34.9,25.4,
5.09,2005,barr,05barrdunl518,1,35,25.8,
