Year,Site,Date,Observer,Obs_effort,Transport,Survey_area,Nest_searching,Banding,Aqua_prey,Terre_prey,Pond_hydro,Pred_lemm,Other_activity,Notes
2013,barr,29-May-13,pherzog,10.5,foot,"0,fwl,nunavak",n,n,n,n,n,n,y,"installing plot, resighting"
2013,barr,30-May-13,jcunningham,9,foot,"0,2,point",n,n,n,n,n,n,y,"finish installing plot 0, snow survey"
2013,barr,30-May-13,kgrond,9,foot,"0,1,point",n,n,n,n,n,n,y,"finish installing plot 0, snow survey"
2013,barr,30-May-13,pherzog,9,foot,"3,5,8,point",n,n,n,n,n,n,y,snow survey
2013,barr,31-May-13,kgrond,3.5,foot,,n,n,n,n,n,n,y,resighting
2013,barr,31-May-13,pherzog,5,foot,,n,n,n,n,n,n,y,"resighting, snow"
2013,barr,01-Jun-13,jcunningham,5,foot,"3,5",n,n,n,n,n,n,y,"resighting, snow survey"
2013,barr,01-Jun-13,kgrond,4.5,foot,"1,2",n,n,n,n,n,n,y,"resighting, snow survey"
2013,barr,01-Jun-13,pherzog,9,foot,"0,8",n,n,n,n,n,n,y,"resighting, snow survey"
2013,barr,02-Jun-13,fstetler,0.5,foot,road,n,n,n,n,n,n,y,resighting
2013,barr,02-Jun-13,jcunningham,0.75,foot,,n,n,n,n,n,n,y,organizing
2013,barr,02-Jun-13,kgrond,3.5,foot,2,n,n,n,n,n,n,y,resighting
2013,barr,02-Jun-13,pherzog,5.5,foot,"0,fwl",n,n,n,n,n,n,y,"resighting, snow"
2013,barr,02-Jun-13,vloverti,4.5,foot,0,n,n,n,n,n,n,y,"resighting, snow"
2013,barr,03-Jun-13,bkaselow,0.5,foot,,n,n,n,n,n,n,y,
2013,barr,03-Jun-13,fstetler,2.5,foot,8,n,n,n,n,n,y,y,"resighting, snow survey"
2013,barr,03-Jun-13,jcunningham,6,foot,0,n,n,n,n,n,y,y,"resighting, snow survey"
2013,barr,03-Jun-13,kgrond,7,foot,"1,2",n,n,n,n,n,y,y,"resighting, snow survey"
2013,barr,03-Jun-13,pherzog,9,foot,"3,5,8",n,n,n,n,n,y,y,"resighting, snow survey"
2013,barr,03-Jun-13,rlanctot,2.5,foot,8,n,n,n,n,n,y,y,"resighting, snow survey"
2013,barr,03-Jun-13,vloverti,8,foot,"3,5",n,n,n,n,n,y,y,"resighting, snow survey"
2013,barr,04-Jun-13,jcunningham,5.5,foot,"1,2",n,n,y,n,n,n,y,resighting
2013,barr,04-Jun-13,kgrond,5,foot,"0,8",n,n,n,n,n,n,y,"resighting, snow"
2013,barr,04-Jun-13,pherzog,0.5,foot,town,n,n,n,n,n,n,y,
2013,barr,05-Jun-13,bkaselow,5.5,foot,"3,5",n,n,n,n,n,n,y,"snow survey, shoot"
2013,barr,05-Jun-13,fstetler,1,foot,gun range,n,n,n,n,n,n,y,shoot
2013,barr,05-Jun-13,jcunningham,6,foot,"0,1,2",n,n,n,n,n,n,y,snow survey
2013,barr,05-Jun-13,kgrond,6.5,foot,"0,8",n,n,n,n,n,n,y,snow survey
2013,barr,05-Jun-13,lrensel,4,foot,"1,2",n,n,n,n,n,n,y,"snow survey, shoot"
2013,barr,05-Jun-13,pherzog,6,foot,"3,5",n,n,n,n,n,n,y,snow survey
2013,barr,05-Jun-13,rlanctot,1,foot,gun range,n,n,n,n,n,n,y,shoot
2013,barr,05-Jun-13,vloverti,3.5,foot,3,n,n,n,n,n,n,y,"snow survey, shoot"
2013,barr,06-Jun-13,bkaselow,9,foot,"1,2",y,n,n,n,n,n,n,
2013,barr,06-Jun-13,jcunningham,3.5,foot,around 3 and 5,n,n,n,n,n,n,y,resighting
2013,barr,06-Jun-13,kgrond,6,foot,"fwl, outside 1 and 2",y,n,n,n,n,n,y,resighting
2013,barr,06-Jun-13,lrensel,10,foot,"3,5",y,n,n,n,n,n,n,
2013,barr,06-Jun-13,pherzog,11,foot,"0,8",y,n,n,n,n,n,n,
2013,barr,06-Jun-13,vloverti,8,foot,6,y,n,n,n,n,n,n,
2013,barr,07-Jun-13,bkaselow,3,foot,point,n,n,n,n,n,n,y,
2013,barr,07-Jun-13,fstetler,6,foot,"2,8,point",n,n,y,y,n,n,y,
2013,barr,07-Jun-13,jcunningham,6,foot,"0,NARL",n,n,n,n,n,n,y,snow Matthew
2013,barr,07-Jun-13,kgrond,10,foot,"3,5,NARL",y,n,n,n,n,n,y,snow survey
2013,barr,07-Jun-13,lrensel,12,foot,"0,8,point",y,n,n,n,n,n,y,
2013,barr,07-Jun-13,pherzog,13,foot,"1,2,point,NARL",y,n,n,n,n,n,y,snow survey
2013,barr,07-Jun-13,vloverti,11,foot,"0,6,point",y,n,n,n,n,n,y,
2013,barr,08-Jun-13,bkaselow,4,foot,"fwl,landfill,cakeeater",n,n,n,n,n,n,y,birding
2013,barr,08-Jun-13,fstetler,4,foot,"fwl,landfill,cakeeater",n,n,n,n,n,n,y,birding
2013,barr,08-Jun-13,pherzog,4,foot,"fwl,landfill,cakeeater",n,n,n,n,n,n,y,birding
2013,barr,09-Jun-13,bkaselow,9.25,foot,"8,0",y,n,n,n,n,n,n,
2013,barr,09-Jun-13,jcunningham,5.5,foot,0,n,n,n,n,n,n,y,"snow, pounding stakes"
2013,barr,09-Jun-13,kgrond,7.5,foot,"6,fwl",y,n,n,n,n,n,n,nest searching for geo/microbiota project
2013,barr,09-Jun-13,lrensel,9,foot,"1,2",y,n,n,n,n,n,y,snow survey
2013,barr,09-Jun-13,pherzog,9.5,foot,"3,5",y,n,n,n,n,n,y,snow survey
2013,barr,09-Jun-13,vloverti,7.5,foot,"6,fwl",y,n,n,n,n,n,n,
2013,barr,10-Jun-13,bkaselow,10,foot,"1,2",y,n,n,n,n,n,n,
2013,barr,10-Jun-13,fstetler,8,foot,,n,n,y,y,n,n,n,
2013,barr,10-Jun-13,jcunningham,3,foot,5,y,n,n,n,n,n,n,
2013,barr,10-Jun-13,kgrond,10,foot,"0,1",y,n,n,n,n,n,y,off plot nest work
2013,barr,10-Jun-13,lrensel,10,foot,"3,5",y,n,n,n,n,n,n,
2013,barr,10-Jun-13,pherzog,10.5,foot,"0,8",y,n,n,n,n,n,y,insects
2013,barr,10-Jun-13,vloverti,9,foot,,y,n,n,n,n,n,y,off plot nest work
2013,barr,11-Jun-13,bkaselow,9,foot,"3,5",y,n,n,n,n,y,y,snow survey
2013,barr,11-Jun-13,fstetler,0,foot,,n,n,n,n,n,n,y,insects
2013,barr,11-Jun-13,jcunningham,5,foot,0,n,n,n,n,n,n,y,"snow Matthew, pounding stakes"
2013,barr,11-Jun-13,kgrond,6,foot,"2,6,off plot",n,y,n,n,n,n,n,
2013,barr,11-Jun-13,lrensel,10,foot,"0,8",y,n,n,n,n,y,y,snow survey
2013,barr,11-Jun-13,pherzog,10,foot,"1,2,bluff",y,n,n,n,n,y,y,snow survey
2013,barr,11-Jun-13,vloverti,6,foot,"2,6,off plot",y,n,n,n,n,n,n,
2013,barr,12-Jun-13,bkaselow,5.5,foot,"0,8",y,n,n,n,n,n,n,
2013,barr,12-Jun-13,fstetler,8.5,foot,0,n,y,n,n,n,n,y,off plot nest work
2013,barr,12-Jun-13,kgrond,8.5,foot,0,n,y,n,n,n,n,y,off plot nest work
2013,barr,12-Jun-13,lrensel,9,foot,"1,2",y,n,n,n,n,n,n,
2013,barr,12-Jun-13,pherzog,11,foot,"3,5,bluff",y,n,n,n,n,n,n,
2013,barr,12-Jun-13,vloverti,9.5,foot,"6,offplot 6-8",n,y,n,n,n,n,n,
2013,barr,13-Jun-13,fstetler,6.5,foot,"insects,1,8",n,n,y,y,n,n,y,insects
2013,barr,13-Jun-13,jcunningham,9,foot,"2,point",y,n,n,n,n,n,n,
2013,barr,13-Jun-13,kgrond,12,foot,"2,5,point",y,y,n,n,n,n,n,
2013,barr,13-Jun-13,lrensel,9,foot,"3,5",y,n,n,n,n,n,n,
2013,barr,13-Jun-13,pherzog,12.5,foot,"0,8,point",y,n,n,n,n,n,n,
2013,barr,13-Jun-13,vloverti,9,foot,6,y,n,n,n,n,n,n,
2013,barr,14-Jun-13,bkaselow,12,foot,"3,5,beach",y,n,n,n,n,n,y,
2013,barr,14-Jun-13,fstetler,3,foot,beach,n,n,n,n,n,n,y,
2013,barr,14-Jun-13,jcunningham,4,foot,"3,5",n,y,n,n,n,n,n,
2013,barr,14-Jun-13,lrensel,13,foot,"0,8,beach",n,n,n,n,n,n,y,
2013,barr,14-Jun-13,pherzog,12,foot,"1,2,beach",y,n,n,n,n,n,y,
2013,barr,15-Jun-13,bkaselow,1,foot,cakeeater,n,n,n,n,n,n,y,birding
2013,barr,15-Jun-13,fstetler,1,foot,cakeeater,n,n,n,n,n,n,y,birding
2013,barr,15-Jun-13,jcunningham,6,foot,"point,nunavak,beach",n,n,n,n,n,n,y,
2013,barr,15-Jun-13,kgrond,5,foot,0,n,y,n,n,n,n,n,
2013,barr,15-Jun-13,pherzog,4,foot,cakeeater,n,n,n,n,n,n,y,birding
2013,barr,16-Jun-13,fstetler,6.5,foot,"2,8",y,n,y,y,n,n,n,
2013,barr,16-Jun-13,jcunningham,9,foot,0,y,y,n,n,n,n,n,
2013,barr,16-Jun-13,kgrond,9,foot,"2,8",y,y,n,n,n,n,n,
2013,barr,16-Jun-13,lrensel,10,foot,"1,2",y,n,n,n,n,n,n,
2013,barr,16-Jun-13,pherzog,10,foot,"3,5",y,n,n,n,n,n,n,
2013,barr,16-Jun-13,vloverti,8.5,foot,6,y,y,n,n,n,n,n,
2013,barr,17-Jun-13,fstetler,4.5,foot,,y,n,n,n,n,n,n,
2013,barr,17-Jun-13,jcunningham,5,foot,2,n,y,n,n,n,n,n,
2013,barr,17-Jun-13,kgrond,7,foot,8,n,y,n,n,n,n,n,
2013,barr,17-Jun-13,lrensel,10,foot,"3,5",y,n,n,n,n,n,n,
2013,barr,17-Jun-13,pherzog,12,foot,"0,8,point",y,n,n,n,n,n,y,
2013,barr,17-Jun-13,vloverti,12,foot,"6,8",n,y,n,n,n,n,n,
2013,barr,18-Jun-13,jcunningham,5,foot,5,y,n,n,n,n,y,y,snow survey
2013,barr,18-Jun-13,kgrond,8.5,foot,3,y,y,n,n,n,y,y,snow survey
2013,barr,18-Jun-13,lrensel,10.5,foot,"0,8",y,n,n,n,n,y,y,snow survey
2013,barr,18-Jun-13,pherzog,9.5,foot,"1,2",y,n,n,n,n,y,y,snow survey
2013,barr,19-Jun-13,dkesler,7,foot,off plot 1-2,n,n,n,n,n,n,y,search for geo birds
2013,barr,19-Jun-13,fstetler,9,foot,"0,8",y,n,n,y,n,n,n,
2013,barr,19-Jun-13,jcunningham,9,foot,0,y,y,n,n,n,n,y,pounding stakes
2013,barr,19-Jun-13,kgrond,7.5,foot,"2,5,8,off plot",n,y,n,n,n,n,n,
2013,barr,19-Jun-13,lrensel,9,foot,"1,2",y,n,n,n,n,n,n,
2013,barr,19-Jun-13,pherzog,12,foot,"3,5",n,n,y,n,n,n,n,
2013,barr,19-Jun-13,vloverti,8,foot,"6,off plot",n,y,n,n,n,n,n,
2013,barr,20-Jun-13,bkaselow,0,foot,house,n,n,n,n,n,n,y,data entry
2013,barr,20-Jun-13,dkesler,7,foot,"1,2",y,y,n,n,n,n,n,
2013,barr,20-Jun-13,fstetler,0.25,foot,NARL,n,n,n,n,n,n,y,bug picking
2013,barr,20-Jun-13,jcunningham,1,foot,"6,NARL",n,n,n,n,n,n,y,misc. tasks
2013,barr,20-Jun-13,kgrond,8,foot,"2,off plot",n,y,n,n,n,n,n,
2013,barr,20-Jun-13,lrensel,9.5,foot,"3,5",y,n,n,n,n,n,n,
2013,barr,20-Jun-13,pherzog,9.5,foot,"0,8",y,n,n,n,n,n,n,
2013,barr,20-Jun-13,vloverti,7,foot,"2,6",y,y,n,n,n,n,n,
2013,barr,21-Jun-13,bkaselow,5.5,foot,5,y,n,n,n,n,n,n,
2013,barr,21-Jun-13,dkesler,9,foot,"3,off plot",y,n,n,n,n,n,n,
2013,barr,21-Jun-13,fstetler,0.25,foot,road,n,n,n,n,n,n,y,
2013,barr,21-Jun-13,jcunningham,11,foot,0,y,y,n,n,n,n,n,
2013,barr,21-Jun-13,kgrond,9,foot,5,n,y,n,n,n,n,n,
2013,barr,21-Jun-13,lrensel,10,foot,"0,8",y,n,n,n,n,n,n,
2013,barr,21-Jun-13,pherzog,10,foot,"1,2",y,n,n,n,n,n,n,
2013,barr,21-Jun-13,rlanctot,7.5,foot,8,n,y,n,n,n,n,n,
2013,barr,21-Jun-13,vloverti,10,foot,"6,off plot",n,y,n,n,n,n,n,
2013,barr,22-Jun-13,dkesler,4,foot,"5,nunavak",,,,,,,,
2013,barr,22-Jun-13,fstetler,6.5,foot,"road,hollywood",n,n,y,n,n,n,y,insects
2013,barr,22-Jun-13,jcunningham,5,foot,8,n,y,n,n,n,n,n,
2013,barr,22-Jun-13,kgrond,3.5,foot,"2,off plot",n,y,n,n,n,n,n,
2013,barr,22-Jun-13,pherzog,5.5,foot,"8,hollywood",n,n,n,y,n,n,y,birding
2013,barr,22-Jun-13,rlanctot,4,foot,5,n,y,n,n,n,n,n,
2013,barr,23-Jun-13,amould,9,foot,"3,5",,,,,,,,
2013,barr,23-Jun-13,bkaselow,5,foot,8,y,n,n,n,n,n,n,
2013,barr,23-Jun-13,fstetler,6,foot,0,y,n,n,n,n,n,n,
2013,barr,23-Jun-13,jcunningham,6.5,foot,8,n,y,n,n,n,n,n,
2013,barr,23-Jun-13,jdanby,7.5,foot,"1,2",y,n,n,n,n,n,n,
2013,barr,23-Jun-13,kgrond,7.5,foot,"1,2",n,y,n,n,n,n,n,
2013,barr,23-Jun-13,pherzog,9.5,foot,"3,5",y,n,n,n,n,n,n,
2013,barr,23-Jun-13,rlanctot,9,foot,"3,5",n,y,n,n,n,n,n,
2013,barr,23-Jun-13,vloverti,9.75,foot,"1,2",y,n,n,n,n,n,n,
2013,barr,24-Jun-13,amould,8.5,foot,"1,2",y,n,n,n,n,n,n,
2013,barr,24-Jun-13,fstetler,0.25,foot,NARL,n,n,n,n,n,n,y,insects
2013,barr,24-Jun-13,jcunningham,8,foot,8,n,y,n,n,n,n,n,
2013,barr,24-Jun-13,jdanby,10,foot,"3,5",n,n,n,n,n,n,y,hatch check
2013,barr,24-Jun-13,kgrond,10,foot,"3,5",n,y,n,n,n,n,n,
2013,barr,24-Jun-13,lrensel,10,foot,"3,5",y,n,n,n,n,n,n,
2013,barr,24-Jun-13,pherzog,11,foot,"0,8",y,n,n,n,n,n,n,
2013,barr,24-Jun-13,rlanctot,9.5,foot,"0,1,2",n,y,n,n,n,n,n,
2013,barr,24-Jun-13,vloverti,8,foot,6,n,y,n,n,n,n,n,
2013,barr,25-Jun-13,amould,10,foot,,y,n,n,n,n,y,y,snow survey
2013,barr,25-Jun-13,fstetler,7.5,foot,,n,n,y,y,n,n,n,
2013,barr,25-Jun-13,jcunningham,9.5,foot,0,y,y,n,n,n,n,n,
2013,barr,25-Jun-13,jdanby,10,foot,,y,n,n,n,n,n,n,
2013,barr,25-Jun-13,kgrond,10,foot,,n,y,n,n,n,n,n,
2013,barr,25-Jun-13,lrensel,9.5,foot,"0,8",y,n,n,n,n,y,y,snow survey
2013,barr,25-Jun-13,pherzog,10,foot,"1,2",y,n,n,n,n,y,y,snow survey
2013,barr,25-Jun-13,rlanctot,9.5,foot,"1,2,8",n,y,n,n,n,n,n,
2013,barr,25-Jun-13,vloverti,9.5,foot,8,n,y,n,n,n,n,n,
2013,barr,26-Jun-13,amould,10,foot,8,n,n,n,n,n,n,y,rope drag
2013,barr,26-Jun-13,bkaselow,10.5,foot,3,n,n,n,n,n,n,y,rope drag
2013,barr,26-Jun-13,fstetler,10.5,foot,3,n,n,n,n,n,n,y,rope drag
2013,barr,26-Jun-13,jcunningham,7.5,foot,0,n,y,n,n,n,n,n,
2013,barr,26-Jun-13,jdanby,10.5,foot,"3,5",n,n,n,n,n,n,y,hatch check
2013,barr,26-Jun-13,kgrond,10.5,foot,"3,5",n,y,n,n,n,n,n,
2013,barr,26-Jun-13,lrensel,8,foot,"1,2,8",n,n,n,n,n,n,y,hatch check
2013,barr,26-Jun-13,pherzog,10,foot,8,n,n,n,n,n,n,y,rope drag
2013,barr,26-Jun-13,rlanctot,8.5,foot,"1,2",n,y,n,n,n,n,n,
2013,barr,26-Jun-13,vloverti,8,foot,8,n,y,n,n,n,n,n,
2013,barr,27-Jun-13,amould,8,foot,8,n,n,n,n,n,n,y,rope drag
2013,barr,27-Jun-13,bkaselow,8,foot,3,n,n,n,n,n,n,y,rope drag
2013,barr,27-Jun-13,fstetler,8,foot,3,n,n,n,n,n,n,y,rope drag
2013,barr,27-Jun-13,jcunningham,8,foot,0,n,y,n,n,n,n,n,
2013,barr,27-Jun-13,jdanby,8,foot,"3,5",n,n,n,n,n,n,y,hatch check
2013,barr,27-Jun-13,kgrond,8,foot,"3,5",n,y,n,n,n,n,n,
2013,barr,27-Jun-13,lrensel,8,foot,"1,2,8",n,n,n,n,n,n,y,hatch check
2013,barr,27-Jun-13,pherzog,8,foot,8,n,n,n,n,n,n,y,rope drag
2013,barr,27-Jun-13,rlanctot,8,foot,"1,2",n,y,n,n,n,n,n,
2013,barr,27-Jun-13,vloverti,8,foot,8,n,y,n,n,n,n,n,
2013,barr,28-Jun-13,amould,10.5,foot,2,n,n,n,n,n,n,y,rope drag
2013,barr,28-Jun-13,bkaselow,10.5,foot,"3,5",n,n,y,y,n,n,y,rope drag
2013,barr,28-Jun-13,fstetler,10.5,foot,"3,5",n,n,y,y,n,n,y,rope drag
2013,barr,28-Jun-13,jcunningham,10,foot,0,n,y,n,n,n,n,n,
2013,barr,28-Jun-13,jdanby,10.5,foot,"3,5",n,y,n,n,n,n,n,
2013,barr,28-Jun-13,kgrond,10.5,foot,"3,5",n,y,n,n,n,n,n,
2013,barr,28-Jun-13,lrensel,9.5,foot,"1,2,8",n,y,n,n,n,n,n,
2013,barr,28-Jun-13,pherzog,10.5,foot,2,n,n,n,n,n,n,y,rope drag
2013,barr,28-Jun-13,rlanctot,8,foot,8,n,y,n,n,n,n,n,
2013,barr,28-Jun-13,vloverti,9.5,foot,2,n,y,n,n,n,n,n,
2013,barr,29-Jun-13,amould,7,foot,"3,5,point",n,n,n,n,n,n,y,hatch check
2013,barr,29-Jun-13,bkaselow,2,foot,point,n,n,n,n,n,n,y,
2013,barr,29-Jun-13,fstetler,2,foot,point,n,n,n,n,n,n,y,
2013,barr,29-Jun-13,jcunningham,5.5,foot,0,n,y,n,n,n,n,y,hatch check
2013,barr,29-Jun-13,jdanby,7,foot,"3,5,point",n,n,n,n,n,n,y,hatch check
2013,barr,29-Jun-13,kgrond,6.5,foot,"3,5",n,y,n,n,n,n,y,hatch check
2013,barr,29-Jun-13,pherzog,6.5,foot,"nunavak,ARF,gasline",n,n,n,n,n,n,y,Denver lemming trapping
2013,barr,29-Jun-13,rlanctot,8,foot,"8,west of plot 5",n,y,n,n,n,n,y,hatch check
2013,barr,29-Jun-13,vloverti,8,foot,"1,2",n,y,n,n,n,n,y,hatch check
2013,barr,30-Jun-13,amould,10,foot,2,n,n,n,n,n,n,y,rope drag
2013,barr,30-Jun-13,bkaselow,9.5,foot,5,n,n,n,n,n,n,y,rope drag
2013,barr,30-Jun-13,fstetler,9.5,foot,5,n,n,n,n,n,n,y,rope drag
2013,barr,30-Jun-13,jcunningham,6.5,foot,0,n,y,n,n,n,n,y,hatch check
2013,barr,30-Jun-13,jdanby,7,foot,"3,5",n,n,n,n,n,n,y,hatch check
2013,barr,30-Jun-13,kgrond,6,foot,"3,5",n,y,n,n,n,n,y,hatch check
2013,barr,30-Jun-13,lrensel,7.5,foot,"1,2,8",n,n,n,n,n,n,y,hatch check
2013,barr,30-Jun-13,pherzog,10,foot,2,n,n,n,n,n,n,y,rope drag
2013,barr,30-Jun-13,rlanctot,6.5,foot,8,n,y,n,n,n,n,y,hatch check
2013,barr,30-Jun-13,vloverti,6,foot,"1,2",n,y,n,n,n,n,n,
2013,barr,01-Jul-13,amould,13,foot,"0,point",n,n,n,n,n,n,y,rope drag
2013,barr,01-Jul-13,bkaselow,10.5,foot,"5,point",n,n,y,y,n,n,y,rope drag
2013,barr,01-Jul-13,fstetler,10.5,foot,"5,point",n,n,y,y,n,n,y,rope drag
2013,barr,01-Jul-13,jcunningham,10.5,foot,0,n,y,n,n,n,n,y,hatch check
2013,barr,01-Jul-13,jdanby,13.5,foot,"3,5,point",n,n,n,n,n,n,y,hatch check
2013,barr,01-Jul-13,kgrond,11,foot,"3,5",n,y,n,n,n,n,y,hatch check
2013,barr,01-Jul-13,lrensel,9,foot,"1,2,8",n,n,n,n,n,n,y,hatch check
2013,barr,01-Jul-13,pherzog,13,foot,"0,point",n,n,n,n,n,n,y,rope drag
2013,barr,01-Jul-13,rlanctot,9,foot,8,n,y,n,n,n,n,y,hatch check
2013,barr,01-Jul-13,vloverti,10,foot,"1,2",n,y,n,n,n,n,n,
2013,barr,02-Jul-13,amould,10,foot,0,n,n,n,n,n,n,y,rope drag
2013,barr,02-Jul-13,bkaselow,10,foot,1,n,n,n,n,n,n,y,rope drag
2013,barr,02-Jul-13,fstetler,10,foot,1,n,n,n,n,n,n,y,rope drag
2013,barr,02-Jul-13,jcunningham,7.5,foot,0,n,y,n,n,n,y,y,snow survey
2013,barr,02-Jul-13,jdanby,10.5,foot,"3,5",n,n,n,n,n,y,y,"hatch check, snow survey"
2013,barr,02-Jul-13,kgrond,10.5,foot,"3,5",,,,,,,,
2013,barr,02-Jul-13,lrensel,9,foot,"1,2,8",n,n,n,n,n,y,y,"hatch check, snow survey"
2013,barr,02-Jul-13,pherzog,10.5,foot,"0,5",n,n,n,n,n,y,y,rope drag
2013,barr,02-Jul-13,rlanctot,9,foot,8,n,y,n,n,n,y,n,
2013,barr,02-Jul-13,vloverti,8.5,foot,"1,2",n,y,n,n,n,n,n,
2013,barr,03-Jul-13,bkaselow,9.5,foot,8,n,y,n,n,n,n,y,"rope drag, hatch check"
2013,barr,03-Jul-13,fstetler,3.5,foot,8,n,n,n,n,n,n,y,"rope drag, insects"
2013,barr,03-Jul-13,jcunningham,8,foot,0,n,y,n,n,n,n,y,hatch check
2013,barr,03-Jul-13,kgrond,9.5,foot,"3,5",n,y,n,n,n,n,y,hatch check
2013,barr,03-Jul-13,lrensel,9.5,foot,"3,5",n,n,n,n,n,n,y,hatch check
2013,barr,03-Jul-13,pherzog,9.5,foot,"1,2",,,,,,,,
2013,barr,03-Jul-13,rlanctot,9,foot,8,n,y,n,n,n,n,y,hatch check
2013,barr,04-Jul-13,bkaselow,2.5,foot,5,n,n,n,n,n,n,y,hatch check
2013,barr,04-Jul-13,fstetler,4,foot,,n,n,y,y,n,n,n,
2013,barr,04-Jul-13,jcunningham,4.5,foot,"0,3,5",n,n,n,n,n,n,y,hatch check
2013,barr,04-Jul-13,kgrond,8.5,foot,"3,5",n,y,n,n,n,n,y,hatch check
2013,barr,04-Jul-13,lrensel,2.5,foot,"3,5",n,n,n,n,n,n,y,hatch check
2013,barr,04-Jul-13,pherzog,4,foot,"1,2",n,n,n,n,n,n,y,hatch check
2013,barr,04-Jul-13,rlanctot,3,foot,8,n,n,n,n,n,n,y,hatch check
2013,barr,05-Jul-13,bkaselow,7.5,foot,8,n,n,n,n,n,n,y,hatch check
2013,barr,05-Jul-13,fstetler,0,foot,NARL,n,n,n,n,n,n,y,
2013,barr,05-Jul-13,jcunningham,7.5,foot,0,n,y,n,n,n,n,y,hatch check
2013,barr,05-Jul-13,kgrond,9.5,foot,"3,5",n,y,n,n,n,n,y,tracking
2013,barr,05-Jul-13,lrensel,9.5,foot,"3,5",n,n,n,n,n,n,y,hatch check
2013,barr,05-Jul-13,pherzog,12,foot,"1,2",n,y,n,n,n,n,y,hatch check
2013,barr,06-Jul-13,bkaselow,7.5,foot,"8,5",,,,,,,,
2013,barr,06-Jul-13,fstetler,0,foot,NARL,n,n,n,n,n,n,y,
2013,barr,06-Jul-13,jcunningham,8,foot,0,n,y,n,n,n,n,y,hatch check
2013,barr,06-Jul-13,kgrond,10,foot,"3,5",n,y,n,n,n,n,y,hatch check
2013,barr,06-Jul-13,lrensel,10,foot,"3,5",,,,,,,,
2013,barr,06-Jul-13,pherzog,11.5,foot,"1,2",n,y,n,n,n,n,y,hatch check
2013,barr,07-Jul-13,bkaselow,10.5,foot,"3,5,8",n,n,n,n,n,n,y,hatch check
2013,barr,07-Jul-13,fstetler,4.5,foot,insects ,n,n,y,y,n,n,n,
2013,barr,07-Jul-13,jcunningham,8,foot,"0,8",n,y,n,n,n,n,n,
2013,barr,07-Jul-13,kgrond,10.5,foot,"3,5",n,y,n,n,n,n,y,hatch check
2013,barr,07-Jul-13,lrensel,10.5,foot,"3,5",n,n,n,n,n,n,y,hatch check
2013,barr,07-Jul-13,pherzog,12.5,foot,"1,2",n,y,n,n,n,n,y,hatch check
2013,barr,07-Jul-13,wenglish,8,foot,8,n,y,n,n,n,n,n,
2013,barr,08-Jul-13,bkaselow,7.5,foot,"0,8",n,n,n,n,n,n,y,hatch check
2013,barr,08-Jul-13,fstetler,0.25,foot,lab,n,n,n,n,n,n,y,
2013,barr,08-Jul-13,lrensel,4,foot,"3,5",n,n,n,n,n,n,y,hatch check
2013,barr,08-Jul-13,pherzog,8,foot,"1,2",n,y,n,n,n,n,n,
2013,barr,09-Jul-13,bkaselow,4.5,foot,"1,2",n,n,n,n,n,y,y,snow survey
2013,barr,09-Jul-13,fstetler,5,foot,"8,NARL",n,n,n,n,n,n,y,hatch check
2013,barr,09-Jul-13,jcunningham,11,foot,0,n,y,n,n,n,y,y,snow survey
2013,barr,09-Jul-13,kgrond,6.5,foot,"3,5",n,n,n,n,n,n,y,"bird tracking, hatch check"
2013,barr,09-Jul-13,lrensel,6.5,foot,"3,5",n,n,n,n,n,y,y,"snow survey, hatch check"
2013,barr,09-Jul-13,pherzog,8,foot,"1,2",n,y,n,n,n,n,n,
2013,barr,09-Jul-13,wenglish,6.5,foot,5,n,y,n,n,n,n,n,
2013,barr,10-Jul-13,bkaselow,8.5,foot,"5,8",,,,,,,,
2013,barr,10-Jul-13,fstetler,5.5,foot,"2,8",n,n,y,y,n,n,n,
2013,barr,10-Jul-13,jcunningham,3.5,foot,5,n,y,n,n,n,n,n,
2013,barr,10-Jul-13,kgrond,8,foot,"3,5",n,n,n,n,n,n,y,tracking
2013,barr,10-Jul-13,lrensel,8,foot,"3,5",n,n,n,n,n,n,y,"tracking, hatch check "
2013,barr,10-Jul-13,pherzog,9.5,foot,"0,1,2",n,y,n,n,n,n,y,hatch check
2013,barr,10-Jul-13,wenglish,8.5,foot,,,,,,,,,
2013,barr,11-Jul-13,bkaselow,6.5,foot,"3,5,8",n,n,n,n,n,n,y,hatch check
2013,barr,11-Jul-13,fstetler,0.25,foot,NARL,n,n,n,n,n,n,y,
2013,barr,11-Jul-13,jcunningham,7,foot,"3,5",n,y,n,n,n,n,n,
2013,barr,11-Jul-13,kgrond,8.5,foot,"3,5,off plot",n,n,n,n,n,n,y,tracking
2013,barr,11-Jul-13,lrensel,8.5,foot,"3,5",n,n,n,n,n,n,y,tracking
2013,barr,11-Jul-13,pherzog,9,foot,"0,1,2",n,y,n,n,n,n,y,hatch check
2013,barr,11-Jul-13,wenglish,9,foot,"3,5,8",n,y,n,n,n,n,n,
2013,barr,12-Jul-13,fstetler,4,foot,"NARL,point",n,n,n,n,n,n,y,
2013,barr,12-Jul-13,kgrond,8.5,foot,"3,5",n,n,n,n,n,n,y,tracking
2013,barr,12-Jul-13,lrensel,8.5,foot,"3,5",n,n,n,n,n,n,y,hatch check
2013,barr,12-Jul-13,pherzog,11,foot,"0,3,5",n,y,n,n,n,n,y,hatch check
